	Sentence #	Word	POS	Tag
18818	846.0	.	.	O
18819	847.0	Abu	NNP	B-per
18820	847.0	Musab	NNP	I-per
18821	847.0	al-Zarqawi	NNP	I-per
18822	847.0	's	POS	O
18823	847.0	group	NN	O
18824	847.0	claimed	VBD	O
18825	847.0	responsibility	NN	O
18826	847.0	for	IN	O
18827	847.0	that	DT	O
18828	847.0	blast	NN	O
18829	847.0	that	WDT	O
18830	847.0	killed	VBD	O
18831	847.0	13	CD	O
18832	847.0	and	CC	O
18833	847.0	injured	VBD	O
18834	847.0	23	CD	O
18835	847.0	others	NNS	O
18836	847.0	.	.	O
18837	848.0	An	DT	O
18838	848.0	American	JJ	B-gpe
18839	848.0	soldier	NN	O
18840	848.0	was	VBD	O
18841	848.0	also	RB	O
18842	848.0	killed	VBN	O
18843	848.0	when	WRB	O
18844	848.0	a	DT	O
18845	848.0	bomb	NN	O
18846	848.0	exploded	VBD	O
18847	848.0	in	IN	O
18848	848.0	western	JJ	B-geo
18849	848.0	Baghdad	NNP	I-geo
18850	848.0	.	.	O
18851	849.0	The	DT	O
18852	849.0	violence	NN	O
18853	849.0	came	VBD	O
18854	849.0	as	IN	O
18855	849.0	Mr.	NNP	B-per
18856	849.0	Rumsfeld	NNP	I-per
18857	849.0	visited	VBD	O
18858	849.0	U.S.	NNP	B-org
18859	849.0	troops	NNS	O
18860	849.0	in	IN	O
18861	849.0	Mosul	NNP	B-geo
18862	849.0	and	CC	O
18863	849.0	Baghdad	NNP	B-geo
18864	849.0	.	.	O
18865	850.0	He	PRP	O
18866	850.0	also	RB	O
18867	850.0	observed	VBD	O
18868	850.0	Iraqi	JJ	B-org
18869	850.0	police	NN	O
18870	850.0	and	CC	O
18871	850.0	special	JJ	O
18872	850.0	forces	NNS	O
18873	850.0	perform	VBP	O
18874	850.0	training	NN	O
18875	850.0	exercises	NNS	O
18876	850.0	,	,	O
18877	850.0	before	IN	O
18878	850.0	he	PRP	O
18879	850.0	met	VBD	O
18880	850.0	with	IN	O
18881	850.0	Iraqi	JJ	B-org
18882	850.0	interim	JJ	O
18883	850.0	Prime	NNP	B-per
18884	850.0	Minister	NNP	O
18885	850.0	Iyad	NNP	B-per
18886	850.0	Allawi	NNP	I-per
18887	850.0	.	.	O
18888	851.0	Nigerian	JJ	B-gpe
18889	851.0	authorities	NNS	O
18890	851.0	say	VBP	O
18891	851.0	kidnappers	NNS	O
18892	851.0	have	VBP	O
18893	851.0	released	VBN	O
18894	851.0	a	DT	O
18895	851.0	Polish	JJ	B-gpe
18896	851.0	oil	NN	O
18897	851.0	worker	NN	O
18898	851.0	seized	VBN	O
18899	851.0	last	JJ	O
18900	851.0	week	NN	O
18901	851.0	in	IN	O
18902	851.0	the	DT	O
18903	851.0	country	NN	O
18904	851.0	's	POS	O
18905	851.0	restive	JJ	O
18906	851.0	Niger	NNP	B-gpe
18907	851.0	Delta	NNP	O
18908	851.0	region	NN	O
18909	851.0	.	.	O
18910	852.0	The	DT	O
18911	852.0	officials	NNS	O
18912	852.0	say	VBP	O
18913	852.0	the	DT	O
18914	852.0	Polish	JJ	B-gpe
18915	852.0	national	NN	O
18916	852.0	was	VBD	O
18917	852.0	released	VBN	O
18918	852.0	late	JJ	O
18919	852.0	Sunday	NNP	B-tim
18920	852.0	.	.	O
18921	853.0	He	PRP	O
18922	853.0	was	VBD	O
18923	853.0	seized	VBN	O
18924	853.0	Thursday	NNP	B-tim
18925	853.0	by	IN	O
18926	853.0	six	CD	O
18927	853.0	gunmen	NNS	O
18928	853.0	near	IN	O
18929	853.0	the	DT	O
18930	853.0	southern	JJ	O
18931	853.0	city	NN	O
18932	853.0	of	IN	O
18933	853.0	Warri	NNP	B-geo
18934	853.0	.	.	O
18935	854.0	Abduction	NN	O
18936	854.0	for	IN	O
18937	854.0	ransom	NN	O
18938	854.0	or	CC	O
18939	854.0	to	TO	O
18940	854.0	press	VB	O
18941	854.0	political	JJ	O
18942	854.0	demands	NNS	O
18943	854.0	is	VBZ	O
18944	854.0	frequent	JJ	O
18945	854.0	in	IN	O
18946	854.0	the	DT	O
18947	854.0	oil-rich	NN	B-org
18948	854.0	Niger	NNP	B-gpe
18949	854.0	Delta	NNP	B-org
18950	854.0	.	.	O
18951	855.0	In	IN	O
18952	855.0	all	DT	O
18953	855.0	,	,	O
18954	855.0	more	JJR	O
18955	855.0	than	IN	O
18956	855.0	100	CD	O
18957	855.0	foreign	JJ	O
18958	855.0	oil	NN	O
18959	855.0	workers	NNS	O
18960	855.0	have	VBP	O
18961	855.0	been	VBN	O
18962	855.0	kidnapped	VBN	O
18963	855.0	in	IN	O
18964	855.0	the	DT	O
18965	855.0	region	NN	O
18966	855.0	this	DT	O
18967	855.0	year	NN	O
18968	855.0	.	.	O
18969	856.0	Most	JJS	O
18970	856.0	have	VBP	O
18971	856.0	been	VBN	O
18972	856.0	released	VBN	O
18973	856.0	unharmed	JJ	O
18974	856.0	,	,	O
18975	856.0	often	RB	O
18976	856.0	after	IN	O
18977	856.0	a	DT	O
18978	856.0	payment	NN	O
18979	856.0	of	IN	O
18980	856.0	ransom	NN	O
18981	856.0	.	.	O
18982	857.0	Some	DT	O
18983	857.0	kidnappings	NNS	O
18984	857.0	have	VBP	O
18985	857.0	been	VBN	O
18986	857.0	carried	VBN	O
18987	857.0	out	RP	O
18988	857.0	by	IN	O
18989	857.0	criminal	JJ	O
18990	857.0	gangs	NNS	O
18991	857.0	,	,	O
18992	857.0	while	IN	O
18993	857.0	others	NNS	O
18994	857.0	are	VBP	O
18995	857.0	the	DT	O
18996	857.0	work	NN	O
18997	857.0	of	IN	O
18998	857.0	militants	NNS	O
18999	857.0	who	WP	O
19000	857.0	want	VBP	O
19001	857.0	impoverished	JJ	O
19002	857.0	local	JJ	O
19003	857.0	villages	NNS	O
19004	857.0	to	TO	O
19005	857.0	get	VB	O
19006	857.0	more	JJR	O
19007	857.0	of	IN	O
19008	857.0	the	DT	O
19009	857.0	region	NN	O
19010	857.0	's	POS	O
19011	857.0	oil	NN	O
19012	857.0	wealth	NN	O
19013	857.0	.	.	O
19014	858.0	The	DT	O
19015	858.0	attacks	NNS	O
19016	858.0	on	IN	O
19017	858.0	the	DT	O
19018	858.0	oil	NN	O
19019	858.0	industry	NN	O
19020	858.0	have	VBP	O
19021	858.0	caused	VBN	O
19022	858.0	Nigeria	NNP	B-org
19023	858.0	to	TO	O
19024	858.0	cut	VB	O
19025	858.0	oil	NN	O
19026	858.0	production	NN	O
19027	858.0	by	IN	O
19028	858.0	almost	RB	B-tim
19029	858.0	25	CD	O
19030	858.0	percent	NN	O
19031	858.0	.	.	O
19032	859.0	U.S.	NNP	B-org
19033	859.0	Treasury	NNP	I-org
19034	859.0	officials	NNS	O
19035	859.0	have	VBP	O
19036	859.0	frozen	VBN	O
19037	859.0	the	DT	O
19038	859.0	assets	NNS	O
19039	859.0	of	IN	O
19040	859.0	an	DT	O
19041	859.0	Ohio-based	JJ	O
19042	859.0	nonprofit	JJ	O
19043	859.0	group	NN	O
19044	859.0	because	IN	O
19045	859.0	they	PRP	O
19046	859.0	say	VBP	O
19047	859.0	it	PRP	O
19048	859.0	has	VBZ	O
19049	859.0	ties	NNS	O
19050	859.0	to	TO	O
19051	859.0	the	DT	O
19052	859.0	Palestinian	JJ	B-gpe
19053	859.0	militant	JJ	O
19054	859.0	organization	NN	O
19055	859.0	Hamas	NNP	B-org
19056	859.0	.	.	O
19057	860.0	Officials	NNS	O
19058	860.0	said	VBD	O
19059	860.0	Sunday	NNP	B-tim
19060	860.0	that	IN	O
19061	860.0	the	DT	O
19062	860.0	group	NN	O
19063	860.0	named	VBN	O
19064	860.0	KindHearts	NNP	B-org
19065	860.0	has	VBZ	O
19066	860.0	coordinated	VBN	O
19067	860.0	with	IN	O
19068	860.0	Hamas	NNP	B-org
19069	860.0	leaders	NNS	O
19070	860.0	and	CC	O
19071	860.0	has	VBZ	O
19072	860.0	ties	NNS	O
19073	860.0	to	TO	O
19074	860.0	two	CD	O
19075	860.0	other	JJ	O
19076	860.0	U.S.-based	JJ	O
19077	860.0	charities	NNS	O
19078	860.0	accused	VBN	O
19079	860.0	of	IN	O
19080	860.0	links	NNS	O
19081	860.0	to	TO	O
19082	860.0	terrorism	NN	O
19083	860.0	.	.	O
19084	861.0	Those	DT	O
19085	861.0	groups	NNS	O
19086	861.0	were	VBD	O
19087	861.0	shut	VBN	O
19088	861.0	down	RP	O
19089	861.0	by	IN	O
19090	861.0	U.S.	NNP	B-org
19091	861.0	officials	NNS	O
19092	861.0	in	IN	O
19093	861.0	late	JJ	O
19094	861.0	2001	CD	B-tim
19095	861.0	.	.	O
19096	862.0	KindHearts	NNP	B-org
19097	862.0	describes	VBZ	O
19098	862.0	itself	PRP	O
19099	862.0	on	IN	O
19100	862.0	its	PRP$	O
19101	862.0	Web	NNP	B-art
19102	862.0	site	NN	O
19103	862.0	as	IN	O
19104	862.0	a	DT	O
19105	862.0	nonprofit	JJ	O
19106	862.0	charitable	JJ	O
19107	862.0	organization	NN	O
19108	862.0	administering	VBG	O
19109	862.0	humanitarian	JJ	O
19110	862.0	aid	NN	O
19111	862.0	to	TO	O
19112	862.0	the	DT	O
19113	862.0	world	NN	O
19114	862.0	's	POS	O
19115	862.0	poor	NN	O
19116	862.0	.	.	O
19117	863.0	KindHearts	NNP	B-org
19118	863.0	officials	NNS	O
19119	863.0	have	VBP	O
19120	863.0	not	RB	O
19121	863.0	commented	VBN	O
19122	863.0	on	IN	O
19123	863.0	the	DT	O
19124	863.0	alleged	JJ	O
19125	863.0	links	NNS	O
19126	863.0	to	TO	O
19127	863.0	terrorism	NN	O
19128	863.0	.	.	O
19129	864.0	Hamas	NNP	B-org
19130	864.0	dominated	VBD	O
19131	864.0	recent	JJ	O
19132	864.0	Palestinian	JJ	B-gpe
19133	864.0	elections	NNS	O
19134	864.0	,	,	O
19135	864.0	but	CC	O
19136	864.0	U.S.	NNP	B-org
19137	864.0	officials	NNS	O
19138	864.0	regard	VBP	O
19139	864.0	it	PRP	O
19140	864.0	as	IN	O
19141	864.0	a	DT	O
19142	864.0	terrorist	JJ	O
19143	864.0	organization	NN	O
19144	864.0	.	.	O
19145	865.0	The	DT	O
19146	865.0	group	NN	O
19147	865.0	refuses	VBZ	O
19148	865.0	to	TO	O
19149	865.0	recognize	VB	O
19150	865.0	Israel	NNP	B-org
19151	865.0	's	POS	O
19152	865.0	right	NN	O
19153	865.0	to	TO	O
19154	865.0	exist	VB	O
19155	865.0	and	CC	O
19156	865.0	has	VBZ	O
19157	865.0	organized	VBN	O
19158	865.0	suicide	NN	O
19159	865.0	attacks	NNS	O
19160	865.0	against	IN	O
19161	865.0	Israeli	JJ	B-gpe
19162	865.0	targets	NNS	O
19163	865.0	in	IN	O
19164	865.0	the	DT	O
19165	865.0	past	NN	O
19166	865.0	.	.	O
19167	866.0	China	NNP	B-geo
19168	866.0	says	VBZ	O
19169	866.0	it	PRP	O
19170	866.0	has	VBZ	O
19171	866.0	designated	VBN	O
19172	866.0	three	CD	O
19173	866.0	parks	NNS	O
19174	866.0	in	IN	O
19175	866.0	outlying	VBG	O
19176	866.0	parts	NNS	O
19177	866.0	of	IN	O
19178	866.0	Beijing	NNP	B-geo
19179	866.0	to	TO	O
19180	866.0	be	VB	O
19181	866.0	used	VBN	O
19182	866.0	for	IN	O
19183	866.0	public	JJ	O
19184	866.0	protests	NNS	O
19185	866.0	during	IN	O
19186	866.0	the	DT	O
19187	866.0	Olympic	NNP	B-eve
19188	866.0	Games	NNPS	I-eve
19189	866.0	next	JJ	O
19190	866.0	month	NN	O
19191	866.0	.	.	O
19192	867.0	China	NNP	B-geo
19193	867.0	's	POS	O
19194	867.0	head	NN	O
19195	867.0	of	IN	O
19196	867.0	Olympic	NNP	B-eve
19197	867.0	security	NN	O
19198	867.0	,	,	O
19199	867.0	Liu	NNP	B-per
19200	867.0	Shaowu	NNP	I-per
19201	867.0	,	,	O
19202	867.0	made	VBD	O
19203	867.0	the	DT	O
19204	867.0	announcement	NN	O
19205	867.0	Wednesday	NNP	B-tim
19206	867.0	at	IN	O
19207	867.0	a	DT	O
19208	867.0	news	NN	O
19209	867.0	conference	NN	O
19210	867.0	.	.	O
19211	868.0	He	PRP	O
19212	868.0	said	VBD	O
19213	868.0	protesters	NNS	O
19214	868.0	may	MD	O
19215	868.0	stage	VB	O
19216	868.0	demonstrations	NNS	O
19217	868.0	if	IN	O
19218	868.0	they	PRP	O
19219	868.0	apply	VBP	O
19220	868.0	to	TO	O
19221	868.0	the	DT	O
19222	868.0	government	NN	O
19223	868.0	for	IN	O
19224	868.0	a	DT	O
19225	868.0	permit	NN	O
19226	868.0	and	CC	O
19227	868.0	are	VBP	O
19228	868.0	approved	VBN	O
19229	868.0	.	.	O
19230	869.0	He	PRP	O
19231	869.0	did	VBD	O
19232	869.0	not	RB	O
19233	869.0	answer	VB	O
19234	869.0	questions	NNS	O
19235	869.0	about	IN	O
19236	869.0	whether	IN	O
19237	869.0	foreigners	NNS	O
19238	869.0	could	MD	O
19239	869.0	protest	VB	O
19240	869.0	in	IN	O
19241	869.0	the	DT	O
19242	869.0	parks	NNS	O
19243	869.0	,	,	O
19244	869.0	or	CC	O
19245	869.0	whether	IN	O
19246	869.0	there	EX	O
19247	869.0	would	MD	O
19248	869.0	be	VB	O
19249	869.0	restrictions	NNS	O
19250	869.0	on	IN	O
19251	869.0	what	WP	O
19252	869.0	people	NNS	O
19253	869.0	could	MD	O
19254	869.0	protest	VB	O
19255	869.0	about	RB	O
19256	869.0	.	.	O
19257	870.0	The	DT	O
19258	870.0	city	NN	O
19259	870.0	of	IN	O
19260	870.0	Athens	NNP	B-org
19261	870.0	,	,	O
19262	870.0	Greece	NNP	B-geo
19263	870.0	,	,	O
19264	870.0	designated	VBN	O
19265	870.0	such	JJ	O
19266	870.0	protest	NN	O
19267	870.0	areas	NNS	O
19268	870.0	when	WRB	O
19269	870.0	it	PRP	O
19270	870.0	hosted	VBD	O
19271	870.0	the	DT	O
19272	870.0	Olympic	NNP	B-eve
19273	870.0	Games	NNPS	I-eve
19274	870.0	in	IN	O
19275	870.0	2004	CD	B-tim
19276	870.0	.	.	O
19277	871.0	The	DT	O
19278	871.0	International	NNP	B-org
19279	871.0	Olympic	NNP	I-org
19280	871.0	Committee	NNP	I-org
19281	871.0	bars	VBZ	O
19282	871.0	demonstrations	NNS	O
19283	871.0	at	IN	O
19284	871.0	Olympic	NNP	B-eve
19285	871.0	venues	NNS	O
19286	871.0	.	.	O
19287	872.0	The	DT	O
19288	872.0	international	JJ	O
19289	872.0	portion	NN	O
19290	872.0	of	IN	O
19291	872.0	the	DT	O
19292	872.0	Olympic	NNP	B-eve
19293	872.0	torch	NN	O
19294	872.0	relay	NN	O
19295	872.0	was	VBD	O
19296	872.0	marred	VBN	O
19297	872.0	in	IN	O
19298	872.0	some	DT	O
19299	872.0	cities	NNS	O
19300	872.0	earlier	RBR	O
19301	872.0	this	DT	O
19302	872.0	year	NN	O
19303	872.0	by	IN	O
19304	872.0	protests	NNS	O
19305	872.0	against	IN	O
19306	872.0	China	NNP	B-org
19307	872.0	's	POS	O
19308	872.0	rule	NN	O
19309	872.0	in	IN	O
19310	872.0	Tibet	NNP	B-geo
19311	872.0	.	.	O
19312	873.0	Childhood	NNP	O
19313	873.0	obesity	NN	O
19314	873.0	affects	VBZ	O
19315	873.0	children	NNS	O
19316	873.0	in	IN	O
19317	873.0	most	JJS	O
19318	873.0	countries	NNS	O
19319	873.0	in	IN	O
19320	873.0	the	DT	O
19321	873.0	world	NN	O
19322	873.0	according	VBG	O
19323	873.0	to	TO	O
19324	873.0	the	DT	O
19325	873.0	International	NNP	B-org
19326	873.0	Obesity	NNP	I-org
19327	873.0	Task	NNP	I-org
19328	873.0	Force	NNP	I-org
19329	873.0	.	.	O
19330	874.0	Now	RB	O
19331	874.0	,	,	O
19332	874.0	a	DT	O
19333	874.0	new	JJ	O
19334	874.0	study	NN	O
19335	874.0	shows	VBZ	O
19336	874.0	that	IN	O
19337	874.0	one	CD	O
19338	874.0	of	IN	O
19339	874.0	the	DT	O
19340	874.0	most	RBS	O
19341	874.0	effective	JJ	O
19342	874.0	ways	NNS	O
19343	874.0	of	IN	O
19344	874.0	preventing	VBG	O
19345	874.0	obesity	NN	O
19346	874.0	--	:	O
19347	874.0	exercise	NN	O
19348	874.0	--	:	O
19349	874.0	is	VBZ	O
19350	874.0	something	DT	O
19351	874.0	children	NNS	O
19352	874.0	are	VBP	O
19353	874.0	not	RB	O
19354	874.0	getting	VBG	O
19355	874.0	enough	RB	O
19356	874.0	of	IN	O
19357	874.0	.	.	O
19358	875.0	VOA	NNP	B-org
19359	875.0	's	POS	O
19360	875.0	Carol	NNP	B-per
19361	875.0	Pearson	NNP	I-per
19362	875.0	reports	VBZ	O
19363	875.0	.	.	O
19364	876.0	The	DT	O
19365	876.0	last	JJ	O
19366	876.0	Australian	JJ	B-gpe
19367	876.0	aid	NN	O
19368	876.0	agency	NN	O
19369	876.0	operating	VBG	O
19370	876.0	in	IN	O
19371	876.0	Iraq	NNP	B-geo
19372	876.0	says	VBZ	O
19373	876.0	it	PRP	O
19374	876.0	is	VBZ	O
19375	876.0	pulling	VBG	O
19376	876.0	out	RP	O
19377	876.0	.	.	O
19378	877.0	World	NNP	B-org
19379	877.0	Vision	NNP	I-org
19380	877.0	Australia	NNP	I-org
19381	877.0	chief	NN	O
19382	877.0	Tim	NNP	B-per
19383	877.0	Costello	NNP	I-per
19384	877.0	says	VBZ	O
19385	877.0	the	DT	O
19386	877.0	situation	NN	O
19387	877.0	in	IN	O
19388	877.0	Iraq	NNP	B-geo
19389	877.0	is	VBZ	O
19390	877.0	too	RB	O
19391	877.0	dangerous	JJ	O
19392	877.0	for	IN	O
19393	877.0	its	PRP$	O
19394	877.0	staff	NN	O
19395	877.0	to	TO	O
19396	877.0	remain	VB	O
19397	877.0	.	.	O
19398	878.0	He	PRP	O
19399	878.0	says	VBZ	O
19400	878.0	the	DT	O
19401	878.0	work	NN	O
19402	878.0	the	DT	O
19403	878.0	organization	NN	O
19404	878.0	has	VBZ	O
19405	878.0	been	VBN	O
19406	878.0	doing	VBG	O
19407	878.0	in	IN	O
19408	878.0	Iraq	NNP	B-geo
19409	878.0	will	MD	O
19410	878.0	be	VB	O
19411	878.0	handed	VBN	O
19412	878.0	over	IN	O
19413	878.0	to	TO	O
19414	878.0	local	JJ	O
19415	878.0	officials	NNS	O
19416	878.0	and	CC	O
19417	878.0	any	DT	O
19418	878.0	unspent	JJ	O
19419	878.0	funds	NNS	O
19420	878.0	will	MD	O
19421	878.0	be	VB	O
19422	878.0	returned	VBN	O
19423	878.0	to	TO	O
19424	878.0	donors	NNS	O
19425	878.0	.	.	O
19426	879.0	Mr.	NNP	B-per
19427	879.0	Costello	NNP	I-per
19428	879.0	says	VBZ	O
19429	879.0	the	DT	O
19430	879.0	agency	NN	O
19431	879.0	made	VBD	O
19432	879.0	the	DT	O
19433	879.0	decision	NN	O
19434	879.0	to	TO	O
19435	879.0	leave	VB	O
19436	879.0	Iraq	NNP	B-geo
19437	879.0	before	IN	O
19438	879.0	the	DT	O
19439	879.0	apparent	JJ	O
19440	879.0	murder	NN	O
19441	879.0	of	IN	O
19442	879.0	international	JJ	O
19443	879.0	aid	NN	O
19444	879.0	worker	NN	O
19445	879.0	Margaret	NNP	B-per
19446	879.0	Hassan	NNP	I-per
19447	879.0	.	.	O
19448	880.0	World	NNP	O
19449	880.0	Vision	NNP	O
19450	880.0	Australia	NNP	O
19451	880.0	's	POS	O
19452	880.0	Iraqi	JJ	B-org
19453	880.0	head	NN	O
19454	880.0	of	IN	O
19455	880.0	operations	NNS	O
19456	880.0	,	,	O
19457	880.0	Mohammed	NNP	B-per
19458	880.0	Hushiar	NNP	I-per
19459	880.0	,	,	O
19460	880.0	was	VBD	O
19461	880.0	killed	VBN	O
19462	880.0	in	IN	O
19463	880.0	late	JJ	O
19464	880.0	September	NNP	B-tim
19465	880.0	in	IN	O
19466	880.0	the	DT	O
19467	880.0	northern	JJ	O
19468	880.0	city	NN	O
19469	880.0	of	IN	O
19470	880.0	Mosul	NNP	B-geo
19471	880.0	.	.	O
19472	881.0	A	DT	O
19473	881.0	published	JJ	O
19474	881.0	report	NN	O
19475	881.0	says	VBZ	O
19476	881.0	the	DT	O
19477	881.0	Bush	NNP	B-per
19478	881.0	administration	NN	O
19479	881.0	is	VBZ	O
19480	881.0	pressing	VBG	O
19481	881.0	Iraqi	JJ	B-gpe
19482	881.0	leaders	NNS	O
19483	881.0	to	TO	O
19484	881.0	end	VB	O
19485	881.0	their	PRP$	O
19486	881.0	political	JJ	O
19487	881.0	stalemate	NN	O
19488	881.0	and	CC	O
19489	881.0	form	VB	O
19490	881.0	a	DT	O
19491	881.0	new	JJ	O
19492	881.0	government	NN	O
19493	881.0	.	.	O
19494	882.0	The	DT	O
19495	882.0	New	NNP	B-org
19496	882.0	York	NNP	I-org
19497	882.0	Times	NNP	I-org
19498	882.0	newspaper	NN	O
19499	882.0	says	VBZ	O
19500	882.0	Secretary	NNP	B-per
19501	882.0	of	IN	O
19502	882.0	State	NNP	B-per
19503	882.0	Condoleezza	NNP	I-per
19504	882.0	Rice	NNP	I-per
19505	882.0	telephoned	VBD	O
19506	882.0	Iraq	NNP	B-org
19507	882.0	's	POS	O
19508	882.0	President	NNP	B-per
19509	882.0	Jalal	NNP	I-per
19510	882.0	Talabani	NNP	I-per
19511	882.0	on	IN	O
19512	882.0	Friday	NNP	B-tim
19513	882.0	to	TO	O
19514	882.0	urge	VB	O
19515	882.0	that	IN	O
19516	882.0	the	DT	O
19517	882.0	government	NN	O
19518	882.0	be	VB	O
19519	882.0	formed	VBN	O
19520	882.0	as	RB	O
19521	882.0	soon	RB	O
19522	882.0	as	IN	O
19523	882.0	possible	JJ	O
19524	882.0	.	.	O
19525	883.0	It	PRP	O
19526	883.0	says	VBZ	O
19527	883.0	Ms.	NNP	B-per
19528	883.0	Rice	NNP	I-per
19529	883.0	and	CC	O
19530	883.0	Vice	NNP	B-per
19531	883.0	President	NNP	I-per
19532	883.0	Dick	NNP	I-per
19533	883.0	Cheney	NNP	I-per
19534	883.0	conveyed	VBD	O
19535	883.0	the	DT	O
19536	883.0	same	JJ	O
19537	883.0	message	NN	O
19538	883.0	in	IN	O
19539	883.0	a	DT	O
19540	883.0	White	NNP	B-org
19541	883.0	House	NNP	I-org
19542	883.0	meeting	NN	O
19543	883.0	with	IN	O
19544	883.0	Adil	NNP	B-per
19545	883.0	Abdul	NNP	I-per
19546	883.0	Mahdi	NNP	I-per
19547	883.0	,	,	O
19548	883.0	a	DT	O
19549	883.0	leading	VBG	O
19550	883.0	Shi'ite	NNP	B-org
19551	883.0	politician	NN	O
19552	883.0	named	VBN	O
19553	883.0	as	IN	O
19554	883.0	one	CD	O
19555	883.0	of	IN	O
19556	883.0	the	DT	O
19557	883.0	new	JJ	O
19558	883.0	Iraqi	JJ	B-gpe
19559	883.0	vice	NN	O
19560	883.0	presidents	NNS	O
19561	883.0	.	.	O
19562	884.0	U.S.	NNP	B-geo
19563	884.0	officials	NNS	O
19564	884.0	have	VBP	O
19565	884.0	said	VBN	O
19566	884.0	repeatedly	RB	O
19567	884.0	that	IN	O
19568	884.0	Iraqis	NNS	B-gpe
19569	884.0	must	MD	O
19570	884.0	form	VB	O
19571	884.0	their	PRP$	O
19572	884.0	own	JJ	O
19573	884.0	government	NN	O
19574	884.0	without	IN	O
19575	884.0	American	JJ	B-gpe
19576	884.0	intervention	NN	O
19577	884.0	.	.	O
19578	885.0	But	CC	O
19579	885.0	efforts	NNS	O
19580	885.0	to	TO	O
19581	885.0	name	VB	O
19582	885.0	a	DT	O
19583	885.0	new	JJ	O
19584	885.0	cabinet	NN	O
19585	885.0	in	IN	O
19586	885.0	Baghdad	NNP	B-geo
19587	885.0	have	VBP	O
19588	885.0	failed	VBN	O
19589	885.0	,	,	O
19590	885.0	although	IN	O
19591	885.0	nearly	RB	O
19592	885.0	three	CD	O
19593	885.0	months	NNS	O
19594	885.0	have	VBP	O
19595	885.0	passed	VBN	O
19596	885.0	since	IN	O
19597	885.0	the	DT	O
19598	885.0	Iraqi	JJ	B-org
19599	885.0	elections	NNS	O
19600	885.0	.	.	O
19601	886.0	Many	JJ	O
19602	886.0	Iraqis	NNS	B-gpe
19603	886.0	blame	VBP	O
19604	886.0	the	DT	O
19605	886.0	political	JJ	O
19606	886.0	turmoil	NN	O
19607	886.0	for	IN	O
19608	886.0	a	DT	O
19609	886.0	recent	JJ	O
19610	886.0	upsurge	NN	O
19611	886.0	in	IN	O
19612	886.0	violence	NN	O
19613	886.0	.	.	O
19614	887.0	Israeli	JJ	B-gpe
19615	887.0	Prime	NNP	B-per
19616	887.0	Minister	NNP	I-per
19617	887.0	Ehud	NNP	I-per
19618	887.0	Olmert	NNP	I-per
19619	887.0	is	VBZ	O
19620	887.0	scheduled	VBN	O
19621	887.0	to	TO	O
19622	887.0	meet	VB	O
19623	887.0	with	IN	O
19624	887.0	Palestinian	JJ	B-gpe
19625	887.0	President	NNP	B-per
19626	887.0	Mahmoud	NNP	I-per
19627	887.0	Abbas	NNP	I-per
19628	887.0	Wednesday	NNP	B-tim
19629	887.0	in	IN	O
19630	887.0	Jerusalem	NNP	B-geo
19631	887.0	.	.	O
19632	888.0	Palestinian	JJ	B-gpe
19633	888.0	negotiator	NN	O
19634	888.0	Saeb	NNP	B-per
19635	888.0	Erekat	NNP	I-per
19636	888.0	said	VBD	O
19637	888.0	the	DT	O
19638	888.0	talks	NNS	O
19639	888.0	will	MD	O
19640	888.0	focus	VB	O
19641	888.0	on	IN	O
19642	888.0	permanent-status	JJ	O
19643	888.0	issues	NNS	O
19644	888.0	,	,	O
19645	888.0	Israeli	JJ	B-gpe
19646	888.0	checkpoints	NNS	O
19647	888.0	and	CC	O
19648	888.0	the	DT	O
19649	888.0	fate	NN	O
19650	888.0	of	IN	O
19651	888.0	Palestinian	JJ	B-gpe
19652	888.0	prisoners	NNS	O
19653	888.0	.	.	O
19654	889.0	The	DT	O
19655	889.0	meeting	NN	O
19656	889.0	,	,	O
19657	889.0	at	IN	O
19658	889.0	Mr.	NNP	B-per
19659	889.0	Olmert	NNP	I-per
19660	889.0	's	POS	O
19661	889.0	official	JJ	O
19662	889.0	residence	NN	O
19663	889.0	,	,	O
19664	889.0	will	MD	O
19665	889.0	be	VB	O
19666	889.0	the	DT	O
19667	889.0	first	NN	O
19668	889.0	between	IN	B-tim
19669	889.0	the	DT	O
19670	889.0	two	CD	O
19671	889.0	since	IN	O
19672	889.0	Mr.	NNP	B-per
19673	889.0	Olmert	NNP	I-per
19674	889.0	announced	VBD	O
19675	889.0	that	IN	O
19676	889.0	he	PRP	O
19677	889.0	will	MD	O
19678	889.0	step	VB	O
19679	889.0	down	RB	O
19680	889.0	after	IN	O
19681	889.0	his	PRP$	O
19682	889.0	Kadima	NNP	B-org
19683	889.0	Party	NNP	I-org
19684	889.0	chooses	VBZ	O
19685	889.0	a	DT	O
19686	889.0	new	JJ	O
19687	889.0	leader	NN	O
19688	889.0	in	IN	O
19689	889.0	September	NNP	B-tim
19690	889.0	.	.	O
19691	890.0	The	DT	O
19692	890.0	two	CD	O
19693	890.0	leaders	NNS	O
19694	890.0	re-started	JJ	O
19695	890.0	peace	NN	O
19696	890.0	talks	NNS	O
19697	890.0	in	IN	O
19698	890.0	November	NNP	B-tim
19699	890.0	with	IN	O
19700	890.0	the	DT	O
19701	890.0	goal	NN	O
19702	890.0	of	IN	O
19703	890.0	reaching	VBG	O
19704	890.0	a	DT	O
19705	890.0	deal	NN	O
19706	890.0	by	IN	O
